Price,Close,High,Low,Open,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Date,,,,,
2021-04-15,113.47982025146484,114.01364453887427,111.78749754528548,112.3228069510781,29174000
2021-04-16,113.35567474365234,113.92624054804651,112.76822708360963,113.6779530050074,26282000
2021-04-19,113.70377349853516,114.41536491519754,112.73148319799424,112.73148319799424,30290000
2021-04-20,113.16995239257812,114.16260241434755,112.08295189776874,114.08761909590847,22288000
2021-04-21,113.1371841430664,113.21911569548593,111.47216193615608,112.82433942501434,23204000
2021-04-22,111.85453033447266,113.66007812886873,111.24870812550311,112.99069133887703,24146000
2021-04-23,114.20879364013672,114.51617525978173,112.28804305693671,112.5735722203721,29066000
2021-04-26,114.70536804199219,115.43037100832214,114.07918606462448,114.43672073608383,32038000
2021-04-27,113.76436614990234,115.12845498312689,113.52501204105906,115.08773546111213,44386000
2021-04-28,117.14405059814453,120.73627149792708,116.85504353918805,118.80558735314312,81106000
2021-04-29,118.81849670410156,119.38459197971964,117.87947003584557,118.64320728077503,41234000
2021-04-30,116.86894226074219,118.27672829890145,116.52431905123296,117.58996717984161,44856000
2021-05-03,116.35150146484375,118.26182566591008,115.97509977431051,117.43552408856827,28242000
2021-05-04,114.55142211914062,115.4531995650852,112.06109853502393,114.88511909946546,44818000
2021-05-05,114.94570922851562,115.95027810340052,114.6234309796566,115.63396305915562,26636000
2021-05-06,116.06697082519531,116.06697082519531,113.86664687693421,114.52659251873213,25190000
2021-05-07,116.79097747802734,117.7503639113892,116.50445572255295,117.38488841676944,28898000
2021-05-10,113.80259704589844,115.75165577723939,113.44456228631331,115.60962996809558,30914000
2021-05-11,112.72551727294922,113.2330185640915,110.93089578077006,111.38526620724798,34186000
2021-05-12,109.2589340209961,111.62909207975932,108.92970751604966,110.5470545058614,46376000
2021-05-13,110.6885757446289,111.20501049695574,109.5802152495057,110.54357212276646,33204000
2021-05-14,113.13866424560547,113.45349415886822,111.729385535674,112.153462565409,31996000
2021-05-17,113.66206359863281,113.70476832857226,112.00300454103483,112.4032439386327,21598000
2021-05-18,112.34861755371094,114.59363909579048,112.33471351228613,114.32896221785582,22204000
2021-05-19,112.79702758789062,112.97033180771274,110.50980892808556,110.65828287821735,23684000
2021-05-20,114.5573959350586,114.80816120723914,113.39391932806075,113.76535804712894,32352000
2021-05-21,113.9207763671875,115.15030281544662,113.68092975421887,115.076804611561,40632000
2021-05-24,117.24335479736328,117.46730456289447,114.80616214501279,114.95165826755068,31832000
2021-05-25,117.33424377441406,118.38350267342507,116.9434378916011,117.78761405946807,22440000
2021-05-26,118.20025634765625,118.63128160358181,117.5124950673565,117.5154728809379,21572000
2021-05-27,117.32479858398438,118.63426373987288,117.00599824507955,118.63426373987288,35224000
2021-05-28,117.0353012084961,117.98971709570142,116.83667419938844,117.90778553815656,21482000
2021-06-01,118.24346923828125,118.46841921616031,116.90768099049576,117.90877961712468,23354000
2021-06-02,117.71759033203125,118.86219221155922,116.81232738781806,118.63922746306862,21158000
2021-06-03,116.5749740600586,117.04374107133572,115.67815955902836,116.48310887975401,18696000
2021-06-04,118.85872650146484,119.12985911934659,117.31139978493381,117.65205261546024,24458000
2021-06-07,119.29222106933594,119.4019682763619,118.23452137477915,118.65362780359852,24120000
2021-06-08,119.10054016113281,120.14732118685833,118.91879503132425,119.77439739573903,24240000
2021-06-09,119.57230377197266,119.81760592267354,119.02408294020918,119.74560799112477,17942000
2021-06-10,120.9224853515625,120.96569017106941,119.36572523374554,119.52164750239044,25904000
2021-06-11,120.67768096923828,121.24973189876641,120.11952650453333,121.16432243775947,21958000
2021-06-14,121.60676574707031,121.60725826078448,120.0718505454425,120.77996403226656,22098000
2021-06-15,120.58779907226562,121.93450591139118,120.22678650087968,121.6112350467546,21562000
2021-06-16,119.9452133178711,121.05108838212642,118.65163750135481,120.73923629667495,26472000
2021-06-17,120.90958404541016,121.68324740306925,119.67460198441277,119.8707512752381,25842000
2021-06-18,119.28826141357422,120.77003827045989,119.19291832944006,120.53565476719979,46116000
2021-06-21,120.97810363769531,121.16431929234544,119.07721278021708,119.67509414601389,27414000
2021-06-22,121.4925537109375,121.56158140548996,120.23473424319909,120.91603228443775,22390000
2021-06-23,121.29044342041016,122.25230755219879,120.99995125396923,121.2571722246555,19148000
2021-06-24,121.66089630126953,122.21258746460555,121.46226929734574,121.8595233051933,21362000
2021-06-25,121.66934204101562,121.79299330389905,120.73230808821567,121.16432600625978,34594000
2021-06-28,121.69664764404297,121.94394257241956,120.57389063199965,121.8381657792052,28526000
2021-06-29,121.43494415283203,122.1783216062728,120.8574301606362,121.83022049740785,23108000
2021-06-30,121.25321197509766,121.41956796782213,120.52324597067542,121.15886149359434,24474000
2021-07-01,121.60578155517578,121.74729969788072,120.69903343613329,120.89120472356075,18110000
2021-07-02,124.39950561523438,124.545001749682,122.21656350765055,122.3064434757173,25982000
2021-07-06,125.32563018798828,125.56199891268983,123.72913543158845,124.787835457922,26404000
2021-07-07,125.60768127441406,126.41213053638484,125.2888808990829,126.29097214874531,24060000
2021-07-08,124.18746948242188,124.73519022909304,123.1724744263898,123.17644484488378,23790000
2021-07-09,124.6587142944336,124.87323053723223,123.69833528182369,124.16859495392329,18632000
2021-07-12,126.1057357788086,126.19909364851405,124.75058049262387,125.31369794743844,17668000
2021-07-13,126.46922302246094,127.18031431277677,125.80679208640693,126.16829714742079,19240000
2021-07-14,127.35859680175781,128.44064190439045,127.03830375300998,127.08150857342966,23742000
2021-07-15,126.1350326538086,127.8184218627249,125.66328784581317,127.76777629667595,24218000
2021-07-16,126.10028076171875,126.93601597931935,125.28937581428032,126.78853463100182,20424000
2021-07-19,123.72466278076172,125.34051699003123,122.65900702825122,125.22580675306436,27968000
2021-07-20,125.3449935913086,126.17278040531404,123.49872621377297,124.66765836432434,26312000
2021-07-21,126.6753158569336,126.7219910057635,125.16026022646466,125.26950735241101,20746000
2021-07-22,127.54180908203125,127.60289593105068,126.62563515800662,126.96827312782288,14302000
2021-07-23,132.10386657714844,132.48523890184507,128.91139257324573,129.5370668627534,41506000
2021-07-26,133.11688232421875,133.31749453004386,131.3952513476987,132.4152245404215,30572000
2021-07-27,130.99649047851562,133.47838066984616,129.21280286257922,133.33089933666326,54710000
2021-07-28,135.16177368164062,137.3496864200583,134.3508687484611,135.37828272257383,95130000
2021-07-29,134.84742736816406,135.72487458929427,134.61453659090066,135.21737333735683,31716000
2021-07-30,133.8036346435547,134.3776782948477,133.3353677791156,134.11002362301198,25576000
2021-08-02,133.93077087402344,134.40946389978131,132.877534075771,134.19146975087898,21634000
2021-08-03,134.7009735107422,134.80226465276354,132.40629876268488,134.2093538311619,20762000
2021-08-04,134.1999053955078,134.720318101296,133.56577506518238,134.42237004478915,19676000
2021-08-05,135.3181915283203,135.41602748559603,133.92231670480348,134.75110364771078,17870000
2021-08-06,134.80870056152344,135.53768146813212,134.28383249025302,135.11013410578906,20488000
2021-08-09,135.9751434326172,136.24429836344723,134.41242029641282,135.01130176206638,17760000
2021-08-10,135.86988830566406,136.82877457623906,135.43041455067907,136.4012120754409,19414000
2021-08-11,135.34552001953125,136.73939453465712,135.33806411914702,136.24183441816174,15352000
2021-08-12,136.25424194335938,136.35951864766164,134.49786220697922,135.04408266615167,16506000
2021-08-13,136.78408813476562,136.9122174832124,136.09435671368865,136.30986557995257,15948000
2021-08-16,137.3621063232422,137.41475225696215,134.3722294840913,136.58297984358083,22384000
2021-08-17,135.7253875732422,137.31840428534073,135.14985876148344,136.80643247596538,21716000
2021-08-18,134.52120971679688,136.16537221527594,134.39458063861548,135.56500550987712,19258000
2021-08-19,134.7506103515625,135.418504459747,133.33041285553048,133.51464330667287,21782000
2021-08-20,136.48812866210938,136.6117723361515,134.32355361302515,135.06841620237648,31194000
2021-08-23,139.08226013183594,139.909546927618,136.6649266294421,137.02444654926654,28454000
2021-08-24,140.29388427734375,141.1067743975744,139.3772025716941,139.64832759063572,19268000
2021-08-25,141.10577392578125,141.21552113852167,140.407601620042,140.65488897401852,15848000
2021-08-26,140.47166442871094,141.4419619740377,140.3887251136367,140.77903846994076,20610000
2021-08-27,143.01759338378906,143.52260939124648,140.52776217570977,140.68219932895803,28780000
2021-08-30,143.60006713867188,144.97061910433263,143.1754900221093,143.41086610714518,24434000
2021-08-31,143.70632934570312,144.17708151735482,143.29269360899076,144.15275891770565,22448000
2021-09-01,144.2207794189453,145.25216367383678,143.8910528784741,144.0067557066981,21936000
2021-09-02,142.30551147460938,144.5227174187225,142.20420518629905,144.22129900817762,32342000
2021-09-03,142.75489807128906,143.16754877804087,141.425065626574,142.10041556217422,19850000
2021-09-07,143.29222106933594,143.57477244482064,142.6352531299413,142.849276893737,20124000
2021-09-08,142.7067413330078,143.4108844692113,142.020480234913,143.1129515291971,18344000
2021-09-09,142.55776977539062,143.32199956321935,142.1967647782529,142.85521776816285,15314000
2021-09-10,139.9110107421875,143.72718852242127,139.77395555302834,143.2246427259932,36840000
2021-09-13,141.3575439453125,141.97080687143628,140.2824546953372,140.9771566588483,22094000
2021-09-14,141.56808471679688,142.38098998687326,140.779032265316,142.01599943041023,19674000
2021-09-15,143.44017028808594,143.46102255975654,140.37928108999674,141.7935227681328,27408000
2021-09-16,142.6262969970703,143.31157304134615,141.42607889210248,142.9644645098526,26190000
2021-09-17,139.83554077148438,142.46738254367386,139.50779941139257,142.05076140011982,53384000
2021-09-20,137.769287109375,138.04786802419636,135.3882181598803,137.21511067059447,46518000
2021-09-21,138.0806427001953,139.05244043758358,137.33080952468467,138.79222650353563,25332000
2021-09-22,139.3225555419922,139.921921949741,137.6024250216323,138.34977284506385,25056000
2021-09-23,140.2487030029297,140.72591094990884,139.4397832505702,140.02176781696548,20952000
2021-09-24,141.2408447265625,141.35556254003694,139.28036730337084,139.57583007870915,22984000
2021-09-27,140.10568237304688,140.96624781578487,139.10806172640446,139.84001289276725,21882000
2021-09-28,134.8995819091797,138.14370154604273,134.4328001428913,137.70522795258165,45772000
2021-09-29,133.4331817626953,136.2115195537081,132.9480330690793,136.04168568698242,30848000
2021-09-30,132.7603302001953,134.6140457457326,132.64115703529495,133.3418297784705,37996000
2021-10-01,135.60769653320312,135.9726870836677,133.15461451676552,133.52654572208218,35360000
2021-10-04,132.74395751953125,135.02919100762176,130.152335016585,135.02919100762176,51202000
2021-10-05,135.0912628173828,136.28454028271238,133.12284448248417,133.12284448248417,32404000
2021-10-06,136.62269592285156,136.8064262666575,133.6283489777049,133.82697596683917,24364000
2021-10-07,138.27133178710938,139.08273677030002,137.7012585252887,137.9406050375221,25110000
2021-10-08,138.8280029296875,139.3697529009224,138.26388525704718,138.62091984045634,26526000
2021-10-11,137.96246337890625,139.7481514962856,137.90783223964974,138.33788008148647,17954000
2021-10-12,135.51434326171875,138.5513949378648,134.8300522945647,138.5245718836767,36332000
2021-10-13,136.6395721435547,137.05470814080826,135.58385011505686,136.46129734353676,19654000
2021-10-14,140.1841278076172,140.36934326581917,137.87405672252987,138.51861318495054,31894000
2021-10-15,140.39964294433594,140.7472515493763,139.79085052606553,140.64446014785966,30274000
2021-10-18,141.79998779296875,141.81786982944135,140.10319469147404,140.1101505005765,20396000
2021-10-19,142.255859375,142.67845134559514,141.6232292235095,142.40532593908162,20164000
2021-10-20,140.7978973388672,142.56273311314936,140.40808409613712,142.35615012808168,23288000
2021-10-21,140.9141082763672,141.18226306865893,139.5376005482952,140.7979053406626,26292000
2021-10-22,136.62417602539062,139.62000797880754,135.12402479425157,138.19682527141742,50588000
2021-10-25,136.50550842285156,137.0547142470015,134.49635558033071,136.60779973139745,34412000
2021-10-26,138.35427856445312,139.12346388215457,137.3571578612177,138.30958862017152,49236000
2021-10-27,145.2159423828125,147.6317754652615,138.45010644838615,138.45010644838615,85782000
2021-10-28,144.84994506835938,146.1499842212663,143.63631554919505,146.1266466491927,36206000
2021-10-29,147.03192138671875,147.22657797948324,143.65868705793508,144.08424925630118,43320000
2021-11-01,142.51405334472656,147.0319042836874,142.24441345744162,147.0319042836874,46924000
2021-11-02,144.43630981445312,145.6047494341665,143.3468239373789,143.589155856485,33482000
2021-11-03,145.59385681152344,145.66436963514286,143.6006003740665,144.90112476912253,27494000
2021-11-04,147.2518768310547,148.7078381986551,145.30579615633354,146.1167009898018,38412000
2021-11-05,147.83238220214844,149.29776958351854,147.18187010538642,148.14769705089574,38354000
2021-11-08,148.0101776123047,149.58332721149728,147.41378132223133,148.79873004411684,23052000
2021-11-09,147.89842224121094,148.80814807366832,146.23637795284716,148.21076684871005,19530000
2021-11-10,144.89414978027344,147.0557547297235,143.54745049930153,146.48965185190764,29970000
2021-11-11,144.76800537109375,146.52490022179515,144.60314209474012,145.4860600290093,16518000
2021-11-12,147.65956115722656,147.83039521534081,144.41494154872743,145.6111891207511,22360000
2021-11-15,147.4351348876953,148.52512091002376,146.564143220797,147.88056434511404,23508000
2021-11-16,146.86306762695312,147.7434851066345,146.30342052771164,147.13469271784953,18904000
2021-11-17,147.0329132080078,147.54189968393393,146.23144931565946,147.01354605058876,19594000
2021-11-18,148.8121337890625,149.54905558493877,146.87152355597607,147.2260728349166,35608000
2021-11-19,147.90638732910156,149.93242230081603,147.87907933458402,148.94819792793513,33682000
2021-11-22,145.2998504638672,148.80318386713506,145.14641349880958,148.30959419909644,30594000
2021-11-23,144.7834014892578,145.65539319292498,143.12782807825988,145.15186234817517,27218000
2021-11-24,145.1190948486328,145.24770912643848,143.38406747968642,144.47702364133363,18040000
2021-11-26,141.2090606689453,143.567292087887,140.87089317793425,143.35972407872825,30470000
2021-11-29,144.5336456298828,145.29539012622988,142.9078501657201,143.01362696483886,32596000
2021-11-30,140.925537109375,144.9999291351749,140.63155943723774,144.01521986367607,42068000
2021-12-01,140.0853271484375,144.95077215345802,139.94678681424585,143.01363215793765,34020000
2021-12-02,141.98667907714844,142.8790228519796,139.2540164436846,140.28243036922242,29194000
2021-12-03,141.02882385253906,143.41089332697956,139.3399713287488,142.69682410009432,41230000
2021-12-06,142.1743927001953,142.867109397249,139.18997198196627,142.06067508092005,30618000
2021-12-07,146.26072692871094,146.52044078510028,144.23270692455046,144.59918260368823,32240000
2021-12-08,147.17144775390625,147.37654563981545,145.40315664150788,146.58549276228777,24270000
2021-12-09,146.627197265625,148.0786882197915,146.10728463519155,146.58002202898808,23270000
2021-12-10,146.98770141601562,147.9570138625122,145.6990885419643,147.68141834397827,24458000
2021-12-13,144.82762145996094,146.95643255514503,144.52073235798926,146.76921671564287,27070000
2021-12-14,142.92127990722656,143.49035309729783,140.24771792885136,142.98186668326792,38446000
2021-12-15,145.43788146972656,145.71596227271536,140.70750727401295,142.4266528071714,36370000
2021-12-16,143.45558166503906,146.66543763733537,142.6233092253354,146.16240684047588,33650000
2021-12-17,140.75421142578125,142.84925876287545,140.33211958011196,141.5238967322668,50416000
2021-12-20,140.6370086669922,140.80337222903077,138.36667189829006,139.0410217021847,27192000
2021-12-21,142.48973083496094,142.8835144844595,139.54007383647323,141.08044454407118,28756000
2021-12-22,145.4120635986328,145.49648802406725,142.08750519327856,142.08750519327856,26322000
2021-12-23,145.91014099121094,147.22804705597008,145.4488147669003,145.4964900938066,26384000
2021-12-27,146.8933563232422,147.3278595123335,146.16140515021237,146.24731469886467,15976000
2021-12-28,145.68222045898438,147.28317810290264,145.0540608351718,147.22060612425986,18200000
2021-12-29,145.65042114257812,146.40721009750993,144.64983033524757,145.63999500667248,17788000
2021-12-30,145.1990509033203,146.2910220535515,144.99446827390025,145.6891702663354,15688000
2021-12-31,143.85980224609375,145.69365075326593,143.85980224609375,145.04959428320663,18136000
2022-01-03,143.99832153320312,144.8519311224432,142.72857575378174,144.0613784409724,28646000
2022-01-04,143.41041564941406,145.48162567752496,142.7320953123497,144.40008049006386,28400000
2022-01-05,136.8312530517578,143.50969364455202,136.74485856797526,143.43073990652238,54618000
2022-01-06,136.803955078125,138.98144174621683,135.62310409438905,136.06009260812084,37348000
2022-01-07,136.0784454345703,137.50014307479,134.836507719824,137.1992096234285,29760000
2022-01-10,137.71963500976562,137.8686166309049,132.25235351586585,134.15274434444186,44408000
2022-01-11,138.77882385253906,139.25554684251247,135.7561836931482,137.06167849311132,28730000
2022-01-12,140.4617156982422,141.6311554318166,139.73076471910252,140.18313478333724,26108000
2022-01-13,137.63772583007812,141.8715260324475,137.46093610582858,140.5704864133838,31436000
2022-01-14,138.52508544921875,139.77794951568995,136.06009199236166,136.14003076332514,29662000
2022-01-18,135.0664520263672,136.19218701307207,134.51079038865421,135.24224156457512,34872000
2022-01-19,134.1909637451172,137.01449172836578,134.09065764793374,135.58832360539645,28648000
2022-01-20,132.3943634033203,136.6832943570819,132.0537105865044,135.31671267129403,29908000
2022-01-21,129.4586181640625,133.94169047418686,129.19543397045766,131.68526524961257,55652000
2022-01-24,129.90802001953125,130.30428901156284,123.64720029032809,125.11507313847382,76622000
2022-01-25,126.06551361083984,128.5126400999818,125.63399580516415,127.85815753662722,46960000
2022-01-26,128.3477783203125,132.0889733339284,126.27109790890478,130.2208611272421,49130000
2022-01-27,128.121337890625,131.74384451812946,128.04932480717565,130.40458604804593,31950000
2022-01-28,132.4375762939453,132.4430469854513,127.6049098676887,128.7708642548901,34362000
2022-01-31,134.37669372558594,134.54504250233154,131.3038928647385,133.24301799963737,39986000
2022-02-01,136.70114135742188,136.84912277440554,133.44808094636574,136.65198091536402,68644000
2022-02-02,146.98623657226562,150.50843749823036,144.5257135029297,150.2139748753728,123200000
2022-02-03,142.10984802246094,148.64974827603828,141.68825627852442,144.70744115071966,71518000
2022-02-04,142.31146240234375,143.88262665253944,139.5524914323561,142.46192913434274,57998000
2022-02-07,138.2475128173828,143.2619244603311,137.9485645278239,143.2619244603311,54974000
2022-02-08,138.44412231445312,139.04100341814646,136.07546496175857,138.0741763550411,54284000
2022-02-09,140.6221160888672,141.5482389401136,139.22674129304525,139.99792689638787,40144000
2022-02-10,137.67047119140625,140.51535178227655,137.0120182079764,138.74656067127665,39330000
2022-02-11,133.36268615722656,138.20329295411477,132.486223876279,137.6506167768868,39958000
2022-02-14,134.59765625,135.36635645883993,132.3437014572627,132.3437014572627,34302000
2022-02-15,135.67276000976562,137.16248526255038,134.89114828122072,136.62816089438695,26680000
2022-02-16,136.7945098876953,137.1401181080741,133.99977506378778,135.7104796838737,25022000
2022-02-17,131.63111877441406,136.17427722960795,131.57103210398424,135.30974142598828,38950000
2022-02-18,129.50975036621094,133.15163912187222,129.30466766211782,132.55275761865371,45620000
2022-02-22,128.92428588867188,131.27506117312328,127.3451658551134,128.94860848642685,44990000
2022-02-23,126.71403503417969,131.146461476255,126.65394836077941,130.74672218976002,32786000
2022-02-24,131.78207397460938,132.0889630529401,124.09757963651286,124.09757963651286,54456000
2022-02-25,133.5384521484375,134.3448864119422,130.84899425850597,132.637167334237,36406000
2022-02-28,134.13189697265625,134.8216284091714,131.68427023720545,132.13864070917086,38864000
2022-03-01,133.14317321777344,135.32214458518868,132.3059606090061,133.95457811063864,26496000
2022-03-02,133.6497039794922,134.3359650140929,132.1599788001748,133.7058202345684,23520000
2022-03-03,132.98231506347656,135.5049097951273,132.1142937033128,135.07834743813976,24604000
2022-03-04,131.00294494628906,132.93462912207434,129.44469223141712,132.01696245071622,30430000
2022-03-07,125.51282501220703,130.8326323863865,125.42989327908792,130.5873302458659,45112000
2022-03-08,126.23384857177734,130.350952554109,124.81364360467389,125.38520198061914,40428000
2022-03-09,132.506103515625,132.81944835755982,129.01071051027446,130.35096930824116,37026000
2022-03-10,131.5223846435547,132.35911244842734,130.01577753476292,130.36685648313625,27102000
2022-03-11,128.9809112548828,132.87902880681497,128.74354993397455,132.57412490739122,31526000
2022-03-14,125.08824157714844,129.5157047953753,124.41687721797516,129.35779732793398,38812000
2022-03-15,128.31301879882812,128.96503124625056,124.85933803680028,126.1062389125735,30920000
2022-03-16,132.3675537109375,132.41968439619922,127.85268781908668,129.83750304335058,35576000
2022-03-17,132.92221069335938,133.16205727305697,131.2795336415189,132.23693475136628,28264000
2022-03-18,135.1930389404297,135.31072696869558,131.35252366520865,132.5105368869364,44566000
2022-03-21,135.16921997070312,136.1112244178566,133.173978749984,135.23079176119532,26832000
2022-03-22,138.90992736816406,140.0838376848272,135.16923238113208,135.16923238113208,35496000
2022-03-23,137.32833862304688,138.63234835797854,136.89086517154823,137.7524157003206,25154000
2022-03-24,140.60226440429688,140.6489395534487,136.80693829894508,138.24650294781864,26396000
2022-03-25,140.7025604248047,141.06208028165258,138.78031728528904,140.94389214459488,24126000
2022-03-28,140.486572265625,141.02982254949302,138.8538208684896,139.93536598981794,35050000
2022-03-29,141.5293426513672,142.80852953836705,141.06554628979546,141.67038342042937,34318000
2022-03-30,140.9662322998047,141.74287331835652,140.6300500454084,141.4841596757739,19884000
2022-03-31,138.11492919921875,141.13459942506373,138.07222446526833,141.07996828031875,37524000
2022-04-01,139.19049072265625,139.5087909885533,137.36011265105827,138.54444908128045,25942000
2022-04-04,141.99217224121094,142.72760894504665,139.34940401086646,139.39707934303763,25942000
2022-04-05,139.6279754638672,142.0110296598707,139.42090753807759,141.89037137348774,21418000
2022-04-06,135.61268615722656,138.405921270331,134.58874241741407,137.79959891315158,32468000
2022-04-07,134.9576873779297,136.22494793186857,133.30805431972186,135.07834566419274,26234000
2022-04-08,132.37451171875,134.74068416097512,132.054711175335,134.6547746087494,25142000
2022-04-11,127.94107055664062,131.1876753708867,127.78713350700349,130.92052078848334,36884000
2022-04-12,126.83966827392578,130.69855860670543,125.9205088911911,130.69855860670543,32710000
2022-04-13,129.0042266845703,129.44121512067846,126.86597479989753,127.12320332377392,27928000
2022-04-14,125.86192321777344,129.58574380720424,125.73380145210479,129.58574380720424,31598000
2022-04-18,126.80193328857422,127.33425728221141,125.31767118048631,126.13006878953061,20808000
2022-04-19,129.11846923828125,129.44023984617706,126.1295774770653,126.81683876085387,26490000
2022-04-20,127.16293334960938,130.49893329620238,126.62663895836951,129.99540243243885,31696000
2022-04-21,123.95953369140625,129.2073354940893,123.67350445849084,128.36465210884853,36446000
2022-04-22,118.81600952148438,124.54301206602497,118.11038133016164,124.1437652925247,56884000
2022-04-25,122.23096466064453,122.43306957367948,117.69922438047917,118.2851793587275,46128000
2022-04-26,117.83726501464844,121.6708251413164,117.69921720652222,121.4568014084917,73054000
2022-04-27,113.5115966796875,116.43890115247335,111.9642701529319,113.68539340141608,91820000
2022-04-28,117.71063995361328,118.82991910256544,113.33332937298223,115.61757779171258,48884000
2022-04-29,113.3278579711914,117.11225750315006,113.03488051138018,115.93487697322128,42676000
2022-05-02,115.78443145751953,115.945816851696,111.82871246208478,112.62819868659021,35534000
2022-05-03,116.5302734375,117.63068544527395,115.23967536784316,115.63295892784193,24968000
2022-05-04,121.42353820800781,122.01297109395705,114.32747578407296,116.22985941768594,49916000
2022-05-05,115.70745849609375,120.20990548103431,114.21773323366315,119.3806259942041,45840000
2022-05-06,114.95365905761719,116.76616273959169,113.23452083053861,114.39551215463523,39710000
2022-05-09,111.74031066894531,114.28873566343553,111.23330949084597,112.47424700492478,40802000
2022-05-10,113.61141204833984,115.45370897495468,112.12714988528167,114.71629465970669,39900000
2022-05-11,112.82433319091797,115.56741475011088,112.46084292776307,112.46084292776307,37534000
2022-05-12,112.07103729248047,113.51209458382574,109.0722196869369,110.61458326418952,53836000
2022-05-13,115.25557708740234,117.06758067088552,112.82683262018276,113.74846982950024,35038000
2022-05-16,113.66106414794922,115.37424657396184,113.10937301955866,114.16806533985789,25990000
2022-05-17,115.6751708984375,116.0992479298773,114.08315444400371,116.04015386240661,23054000
2022-05-18,111.13301086425781,114.60953671958168,110.79136543123056,114.21227511679197,35126000
2022-05-19,109.62788391113281,112.23589554258577,109.24651160347497,110.66820925280025,34144000
2022-05-20,108.16199493408203,111.41506331912538,105.07181220746052,111.18415014796633,48962000
2022-05-23,110.72431945800781,111.37930208284921,107.99613444392592,108.83684020240013,37184000
2022-05-24,105.24413299560547,105.72928937706624,101.18661505076277,105.047491186243,76780000
2022-05-25,105.08024597167969,105.77048498374647,103.14509143797545,104.26635571159798,40258000
2022-05-26,107.05413818359375,107.90526250642102,104.5042203882763,104.95312769995195,37948000
2022-05-27,111.5471420288086,111.54863472420854,108.39090958839716,108.73305507461306,37914000
2022-05-31,112.98274230957031,114.94222702566347,111.3107719398825,111.9741954769458,50012000
2022-06-01,113.11185455322266,116.29937309388902,112.47425385777059,114.06826317353504,36606000
2022-06-02,116.81680297851562,117.0919059988239,112.17283789402013,113.21911892677547,37992000
2022-06-03,113.75641632080078,115.52472253823346,112.7409211603864,115.26749397177188,26136000
2022-06-06,116.02029418945312,118.52948481957034,115.36828939248328,115.90508386814868,33542000
2022-06-07,116.3470458984375,116.88484060449989,114.26391732011818,114.6894795083408,31590000
2022-06-08,116.3912353515625,117.75830946134262,115.80130242266203,115.9616951970942,26108000
2022-06-09,114.04888916015625,117.48866544844982,113.98979509345463,115.53066587385061,25798000
2022-06-10,110.40007019042969,112.50306614112637,109.61001747181741,111.67477919899281,41452000
2022-06-13,105.66372680664062,108.0462884474437,105.39210170145553,106.05502516866834,47252000
2022-06-14,105.98452758789062,107.18524590142182,105.0753016671853,105.80526772229472,33706000
2022-06-15,109.01263427734375,110.66026699950997,106.93198347818276,107.8014823825955,39698000
2022-06-16,105.30718231201172,107.90426771466136,104.41781621124528,106.48654806155035,51684000
2022-06-17,106.40958404541016,107.95492543163547,104.32644797510493,105.30718677609678,51376000
2022-06-21,110.77993774414062,111.7189644125282,107.85610349476617,108.18334476803008,47416000
2022-06-22,110.72383880615234,112.57009865011098,109.6264044729377,109.79921618859777,30774000
2022-06-23,111.47315216064453,111.9702273097303,109.74358796129896,111.46272602416786,28362000
2022-06-24,117.16688537597656,117.27017686925784,112.17878974433779,112.22100195891159,41164000
2022-06-27,115.04006958007812,117.76725468629267,114.39054242656216,117.46285844800849,36420000
2022-06-28,111.24026489257812,116.50594891671535,111.08185732274715,115.00926788550748,35792000
2022-06-29,110.93635559082031,112.3853612198346,110.11303179566326,110.78788165155984,24716000
2022-06-30,108.21661376953125,110.12843077767293,106.0187751041556,109.24651298788866,43170000
2022-07-01,107.99266815185547,108.50165457610703,105.99941202989662,107.19367448668028,35476000
2022-07-05,112.48716735839844,112.60038490089782,105.00725515042267,106.36688099642751,39342000
2022-07-06,113.78719329833984,114.79772535634902,110.71239988316604,112.52589598936854,37432000
2022-07-07,117.96934509277344,118.37306236499573,114.04690533231896,114.29171495203762,40936000
2022-07-08,118.53594970703125,118.8651762014679,116.10074202416587,116.44685795142414,38238000
2022-07-11,114.8841323852539,117.1897331383704,114.54050176466727,117.1897331383704,31196000
2022-07-12,113.2394790649414,116.172746938359,112.91124517680676,115.41894329267954,29960000
2022-07-13,110.59074401855469,113.41377206743013,110.43978477358259,110.93585975066051,43722000
2022-07-14,109.61149597167969,110.33202838278505,107.63065884898506,109.45557370657367,37004000
2022-07-15,111.01183319091797,112.36550334245979,110.14034911864573,111.23331281907532,46770000
2022-07-18,108.28315734863281,112.9013069637435,107.62768220362615,111.86842992036455,43164600
2022-07-19,113.0304183959961,113.2389790223901,108.80953017450513,110.090694802755,36530900
2022-07-20,113.11980438232422,114.60952961762138,111.7095329780885,112.39480143387381,35600400
2022-07-21,113.55679321289062,113.76536142824601,110.3489222258498,113.49720662400904,32676200
2022-07-22,107.16090393066406,111.57048549483595,105.77049218927488,110.23966791558226,48901200
2022-07-25,106.77356719970703,109.11740199417964,105.57185651241846,107.66740378694384,34690900
2022-07-26,104.30062103271484,106.46568857174864,103.35713146074687,105.86980002223551,47991000
2022-07-27,112.28555297851562,113.12973666354446,107.27014929212193,108.51158697347695,59858500
2022-07-28,113.43761444091797,113.5567876128041,110.69651783051911,111.6002881287064,32816600
